assignmentID,traceID,index,isCorrect,source,code
isPunctuation,ae248d31cf3dabe2b77a1756f604e8f2,5,FALSE,,"{""children"":{""body"":{""type"":""list""}},""childrenOrder"":[""body""],""id"":""46b4d8ab2d34f962412cfc04265c70f0"",""source"":"""",""type"":""Module"",""isCorrect"":false}"
isPunctuation,ae248d31cf3dabe2b77a1756f604e8f2,6,FALSE,,"{""children"":{""body"":{""type"":""list""}},""childrenOrder"":[""body""],""id"":""e751afc45a1bf95476f22bd7ea703e47"",""source"":"""",""type"":""Module"",""isCorrect"":false}"
isPunctuation,ae248d31cf3dabe2b77a1756f604e8f2,7,FALSE,"import string
def isPunctuation(x):
    if x.punctuation() == '!':
        print('True')
    else:
        print('False')
        ","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""orelse"":{""children"":{""0"":{""children"":{""value"":{""children"":{""args"":{""children"":{""0"":{""type"":""Str"",""value"":""False""}},""childrenOrder"":[""0""],""type"":""list""},""func"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""print""},""keywords"":{""type"":""list""}},""childrenOrder"":[""func"",""args"",""keywords""],""type"":""Call""}},""childrenOrder"":[""value""],""type"":""Expr""}},""childrenOrder"":[""0""],""type"":""list""},""test"":{""children"":{""ops"":{""children"":{""0"":{""type"":""Eq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""args"":{""type"":""list""},""func"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""x""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""},""keywords"":{""type"":""list""}},""childrenOrder"":[""func"",""args"",""keywords""],""type"":""Call""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""!""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""args"":{""children"":{""0"":{""type"":""Str"",""value"":""True""}},""childrenOrder"":[""0""],""type"":""list""},""func"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""print""},""keywords"":{""type"":""list""}},""childrenOrder"":[""func"",""args"",""keywords""],""type"":""Call""}},""childrenOrder"":[""value""],""type"":""Expr""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""test"",""body"",""orelse""],""type"":""If""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""ae248d31cf3dabe2b77a1756f604e8f2"",""source"":""import string\r\ndef isPunctuation(x):\r\n    if x.punctuation() == '!':\r\n        print('True')\r\n    else:\r\n        print('False')\r\n        "",""type"":""Module"",""isCorrect"":false}"
isPunctuation,b599fc43860525392ec3fbf2cd393b25,0,FALSE,"
    ","{""children"":{""body"":{""type"":""list""}},""childrenOrder"":[""body""],""id"":""b599fc43860525392ec3fbf2cd393b25"",""source"":""\r\n    "",""type"":""Module"",""isCorrect"":false}"
isPunctuation,bdb32f842747ddc12ab7d30753e9af26,0,FALSE,"import string

def isPunctuation(a):
    if a == string.punctuation:
        return True
    return False","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""a""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""orelse"":{""type"":""list""},""test"":{""children"":{""ops"":{""children"":{""0"":{""type"":""Eq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""a""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""},""body"":{""children"":{""0"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""True""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""test"",""body"",""orelse""],""type"":""If""},""1"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""False""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""d756bd6f55f23f3d644051104fe79f8e"",""source"":""import string\r\n\r\ndef isPunctuation(a):\r\n    if a == string.punctuation:\r\n        return True\r\n    return False"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,bdb32f842747ddc12ab7d30753e9af26,1,FALSE,"import string

def isPunctuation(a):
    if a == string.punctuation:
        return True
    return False","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""a""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""orelse"":{""type"":""list""},""test"":{""children"":{""ops"":{""children"":{""0"":{""type"":""Eq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""a""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""},""body"":{""children"":{""0"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""True""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""test"",""body"",""orelse""],""type"":""If""},""1"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""False""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""f1057510fe1fa0d517da104f6e0c5af8"",""source"":""import string\r\n\r\ndef isPunctuation(a):\r\n    if a == string.punctuation:\r\n        return True\r\n    return False"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,bdb32f842747ddc12ab7d30753e9af26,2,FALSE,"import string

def isPunctuation(a):
    if a != string.punctuation:
        return False
    return True","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""a""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""orelse"":{""type"":""list""},""test"":{""children"":{""ops"":{""children"":{""0"":{""type"":""NotEq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""a""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""},""body"":{""children"":{""0"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""False""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""test"",""body"",""orelse""],""type"":""If""},""1"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""True""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""4aaea5b2bd7a42482e28e3d5900a9408"",""source"":""import string\r\n\r\ndef isPunctuation(a):\r\n    if a != string.punctuation:\r\n        return False\r\n    return True"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,bdb32f842747ddc12ab7d30753e9af26,3,FALSE,"import string

def isPunctuation(a):
    if a != string.punctuation:
        return False
    return True","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""a""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""orelse"":{""type"":""list""},""test"":{""children"":{""ops"":{""children"":{""0"":{""type"":""NotEq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""a""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""},""body"":{""children"":{""0"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""False""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""test"",""body"",""orelse""],""type"":""If""},""1"":{""children"":{""value"":{""type"":""NameConstant"",""value"":""True""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""bdb32f842747ddc12ab7d30753e9af26"",""source"":""import string\r\n\r\ndef isPunctuation(a):\r\n    if a != string.punctuation:\r\n        return False\r\n    return True"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,c3ce2a0fc51f35ae210e692a6af850b9,0,FALSE,"import string
def isPunctuation(h):
    return h == string.punctuation","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""h""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""Eq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""h""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""b67c4ef07b9b7c1a64936fb926ba3b06"",""source"":""import string\r\ndef isPunctuation(h):\r\n    return h == string.punctuation"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,c3ce2a0fc51f35ae210e692a6af850b9,1,FALSE,"import string
def isPunctuation(h):
    return h == string.punctuation","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""h""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""Eq""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""h""},""comparators"":{""children"":{""0"":{""children"":{""ctx"":{""type"":""Load""},""value"":{""children"":{""ctx"":{""type"":""Load""}},""childrenOrder"":[""ctx""],""type"":""Name"",""value"":""string""}},""childrenOrder"":[""value"",""ctx""],""type"":""Attribute"",""value"":""punctuation""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""c3ce2a0fc51f35ae210e692a6af850b9"",""source"":""import string\r\ndef isPunctuation(h):\r\n    return h == string.punctuation"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,dee240861ef57a7f756d320ca9d6d5f2,0,FALSE,"import string
def isPunctuation(x):
    return ('x' in 'x')","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""In""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""type"":""Str"",""value"":""x""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""76f6200031fa9d2c69ea7be7a5c4aa0e"",""source"":""import string\r\ndef isPunctuation(x):\r\n    return ('x' in 'x')"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,dee240861ef57a7f756d320ca9d6d5f2,1,FALSE,"import string
def isPunctuation(x):
    return ('x' in 'x')","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""In""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""type"":""Str"",""value"":""x""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""5eaebdf87cfc066f0e0140918c4d8053"",""source"":""import string\r\ndef isPunctuation(x):\r\n    return ('x' in 'x')"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,dee240861ef57a7f756d320ca9d6d5f2,2,FALSE,"import string
def isPunctuation(x):
    return ('x' in 'x')","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""In""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""type"":""Str"",""value"":""x""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""4ac331949aebd50ace46923eb6183701"",""source"":""import string\r\ndef isPunctuation(x):\r\n    return ('x' in 'x')"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,dee240861ef57a7f756d320ca9d6d5f2,3,FALSE,"import string
def isPunctuation(x):
    return ('x' in 'x')","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""In""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""type"":""Str"",""value"":""x""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""e7324de93d99b1ea29ee8bbbcce14073"",""source"":""import string\r\ndef isPunctuation(x):\r\n    return ('x' in 'x')"",""type"":""Module"",""isCorrect"":false}"
isPunctuation,dee240861ef57a7f756d320ca9d6d5f2,4,FALSE,"import string
def isPunctuation(x):
    return ('x' in 'x')","{""children"":{""body"":{""children"":{""0"":{""children"":{""names"":{""children"":{""0"":{""children"":{""asname"":{""type"":""null""}},""childrenOrder"":[""asname""],""type"":""alias"",""value"":""string""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""names""],""type"":""Import""},""1"":{""children"":{""args"":{""children"":{""args"":{""children"":{""0"":{""children"":{""annotation"":{""type"":""null""}},""childrenOrder"":[""annotation""],""type"":""arg"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""},""kwonlyargs"":{""type"":""list""},""kwarg"":{""type"":""null""},""kw_defaults"":{""type"":""list""},""defaults"":{""type"":""list""},""vararg"":{""type"":""null""}},""childrenOrder"":[""args"",""vararg"",""kwonlyargs"",""kw_defaults"",""kwarg"",""defaults""],""type"":""arguments""},""decorator_list"":{""type"":""list""},""returns"":{""type"":""null""},""body"":{""children"":{""0"":{""children"":{""value"":{""children"":{""ops"":{""children"":{""0"":{""type"":""In""}},""childrenOrder"":[""0""],""type"":""list""},""left"":{""type"":""Str"",""value"":""x""},""comparators"":{""children"":{""0"":{""type"":""Str"",""value"":""x""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""left"",""ops"",""comparators""],""type"":""Compare""}},""childrenOrder"":[""value""],""type"":""Return""}},""childrenOrder"":[""0""],""type"":""list""}},""childrenOrder"":[""args"",""body"",""decorator_list"",""returns""],""type"":""FunctionDef"",""value"":""isPunctuation""}},""childrenOrder"":[""0"",""1""],""type"":""list""}},""childrenOrder"":[""body""],""id"":""6bf31059211923f9958d29951008bdb2"",""source"":""import string\r\ndef isPunctuation(x):\r\n    return ('x' in 'x')"",""type"":""Module"",""isCorrect"":false}"
